,EV,TS,P,Type,E1,D3,time1
30763,36800,1200001,100000,74032,0.0005783457322,0.000578346,8470.638264
30766,62549,1200001,100000,74032,7.369292352e-05,7.36929e-05,10332.1306
30771,57415,1200001,100000,74032,0.0003104597775,0.00031046,37045.87719
30782,72867,400001,100000,75032,0.0001000033236,0.000171152,4081.996473
30794,88287,500001,100000,71032,2.616001695e-06,2.616e-06,5968.431695
30800,42011,900001,100000,74032,0.0004060689036,0.000406069,2147.43371
30810,26348,700001,100000,73032,0.000826926298,0.000826926,10117.49491
30838,67629,600001,100000,71032,0.0001548774315,0.000154877,20005.1976
30851,72868,900001,100000,74032,0.0001013859907,0.000101386,8161.427234
30853,11104,1000001,100000,74032,0.000729400665,0.000729401,4601.224959
30865,21169,900001,100000,74032,0.0008215516616,0.000821552,23759.4017
30872,88289,700001,100000,74032,7.361106809e-05,7.36111e-05,6781.753897
30879,810,600001,100000,74032,6.140861186e-05,6.14086e-05,5664.729464
30882,93564,700001,100000,74032,0.0002038235247,0.000203824,8477.162424
30887,98671,1000001,100000,74032,0.0003543046957,0.000354305,23035.26118
30893,83189,500001,100000,71032,0.0002086955578,0.000208696,3588.44369
30898,5899,1200001,100000,74032,0.0004217689377,0.000421769,40978.59743
30900,93565,600001,100000,71032,8.293757757e-05,8.29376e-05,17597.07616
30902,42012,500001,100000,74032,6.095061891e-05,6.09506e-05,6545.846632
30919,78079,500001,100000,73032,4.393175996e-05,4.39318e-05,10104.43844
30927,52221,700001,100000,71032,0.0003053664347,0.000305366,5932.300077
30931,57416,800001,100000,71032,0.0001472815163,0.000147282,23617.00021
30947,26349,900001,100000,71032,0.0004538094627,0.000453809,10974.76889
30950,42019,1100001,100000,71032,0.0002142668449,0.000214267,21788.73476
30955,21172,800001,100000,71032,8.23443083e-05,8.23443e-05,3545.068359
30958,62550,600001,100000,73032,4.131949722e-05,4.13195e-05,21680.09445
30968,83197,600001,100000,71032,0.0008374097685,0.00083741,9673.840119
30979,62556,800001,100000,74032,5.298566124e-05,5.29857e-05,52876.99132
30980,16312,1300001,100000,74032,0.0004089770667,0.000408977,11555.16409
30982,47315,800001,100000,74032,0.000818246432,0.000818246,6069.224704
30985,31480,900001,100000,74032,0.0001182635503,0.000118264,2601.306372
30998,47320,800001,100000,71032,0.0002139871553,0.000213987,13937.7011
